id,name,text
0827d4b18764c677f3df8ce9,Petro,"El día de hoy me aparté de la decisión mayoritaria de la bancada de mi Partido en el @SenadoGovCo, y me retiré de la Sesión. El estatuto de la oposición debe respetarse y es claro en establecer que el @PartidoVerdeCoL no podía ocupar nuevamente la 2ª Vicepres. sin el consenso."
e3cfdfd9500e9f6d26102fad,Petro,En @CaracolRadio #VanessaTraiciónEs negar el derecho de la oposición a elegir quien los represente en las mesas directivas haciendo una jugadita entre los verdes y el uribismo para elegir en esa posición al senador Name y tener una mesa directiva unánime pro-gobierno.
ed875893a1e19e6626f6e65a,Petro,"En cambio @PizarroMariaJo le dijo al país en 5 minutos lo que Duque no quiso escuchar 👇🏽

 https://t.co/J2s2iixzOg"
c2e6510f3d8987256c6b6875,Petro,"Ayer, 20 de Julio, en Cali, ante una manifestación pacifica, civiles o policias de civil en medio de la policía uniformada, dispararon armas de fuego contra la juventud.

https://t.co/SSrQ4i2Ujm"
ae1c6ddea498a84642072521,Petro,"Las mayorías del congreso impiden que la minoría, la oposición, tenga presencia en la mesa directiva. Eso lo prohibe la ley y la Constitución.

La bancada debe retirarse y queda subjudice la elección de mesa directiva del senado."
610fddf10de7e4b9a92f3431,Petro,"Hoy, hemos tenido que presenciar un discurso del jefe de estado que no atiende a la realidad, vanagloriándose del fracaso que ha sido su gestión. Hoy más que nunca debemos buscar la independencia de quienes en el poder han gobernado con clientelismo, corrupción y nepotismo. https://t.co/L7FD8Y0XBg"
736f94a054536dfc47baede7,Petro,Lo dice el que se negó a debatir conmigo en la segunda vuelta presidencial y acaba de retirarse del senado para no escuchar la réplica de la oposición. https://t.co/hl89f3uKlI
8da2a9fa1777bd62320b0932,Petro,"Pacto Histórico 

Discurso María José Pizarro R. en la instalación del Congreso 2021- 2022

Un pacto por Colombia https://t.co/Yv3Asp5Spw"
88c084482c730f5ad9b220cb,Petro,"“Escuchamos a Duque y pensamos que vive en un país que no es Colombia. Se va justo cuando va a hablar la oposición. Entonces tomamos la decisión de no hablarle a un presidente que delega sus orejas, sino a Colombia”: representante María José Pizarro - https://t.co/bHcxlCkXyO https://t.co/2lQRX3NiZc"
bfded7476e984f6473573c7c,Petro,"Solo puede haber odio en quienes hacen trizas la paz. Odio hacia la gente, hacia el pobre, hacia el joven, hacia la humanidad. https://t.co/LzlFGnuUPL"
c0a33005f92800d3cb11c709,Petro,"El mayor bloqueador de la vida ha sido el que permitió que las armas oficiales mataran decenas de jóvenes, mutilaran 85 y abusaran sexualmente a más de 25 mujeres la mayoría menores de edad.

El uribismo ha representado un verdadero corte de vida de Colombia https://t.co/dhFbzziaRI"
b71c4d61ba57ef7193c5d270,Petro,"Decidieron subsidiar a las más grandes empresas con recursos públicos, pero dejaron sin ningún apoyo del estado a 1.400.000 pequeñas empresas, que eran el soporte del empleo en Colombia. https://t.co/DjUXH5jgyz"
ba83e791f608c82422c503f5,Petro,"La primera línea de la vida: el personal de la salud, no tiene estabilidad laboral ni les pagan.

En la reforma de la salud que proponemos, el personal de salud no será contratado a termino fijo y sin garantías sino por relación laboral con estabilidad. https://t.co/l8Q54TW2Et"
9eb56436f9595cdfead8ec7d,Petro,"#ProtegerMiVidaNoEsUnDelito

Envuelvo mi casco con música.
Seguro no demoran en quitarnos los instrumentos o la voz porque también son “amenaza”.

Ministro, no nos vuele la cabeza. @Diego_Molano https://t.co/k8LBnUOFZ7"
3fdcc83ec3b354a68a0de7b3,Petro,"Hoy gritamos independencia. Ayer querían libertad los fundadores de esta nación. Protestaron ese 20 de julio y descubrieron que la nación era más que un territorio, todo un pueblo.

Hoy debemos gritar paz y democracia: en dos siglos no las hemos conseguido."
d18c9ef079de87f8081159a6,Petro,"Duque es amigo de Alfred Santamaría, miembro de la extrema derecha en La Florida, EEUU, y socio de Tony Intriago, el empresario que contrató a los mercenarios colombianos para asesinar al presidente de Haití https://t.co/OSptXwZqnu"
8a7fc5d7a37d95d814cd6fa7,Petro,"Aquí el presidente Duque confiesa su gran amistad con Santamaría, el socio del dueño de la empresa que contrató los mercenarios en Colombia.

Puede escuchar a Duque y juzgar por usted mismo(a). https://t.co/tlvrqBSGhM"
2ed5d0ff4f472b2e67b4c6e3,Petro,"Decidieron crear zozobra y terror. Decidieron estigmatizar a la juventud y llamarla terrorista. Decidieron criminalizar la protesta y dejar indefensa las personas ante las balas oficiales mortales.

Convirtieron a la prensa en un comodín violento de estigmatización a los jóvenes. https://t.co/anrQUDlLs8"
3bc8f15de3ca29bc90f30a8f,Petro,"No podemos dejar las calles, no hay que dejar de apoyar a quienes siguen en pie de lucha.

El Paro NO es una moda.

Video completo:
https://t.co/fysS3sijnN

@ladirekta @AlgundiaJenni @VillanueAle https://t.co/qW31g2yFNa"
e92614154cc906183e220850,Petro,"Fascismo! Decomisan cascos pero no armas, les torturan, violan, asesinan y luego tildan de terroristas.

Las movilizaciones del #20DeJulio deben ser pacíficas y multitudinarias. Debe imponerse el ejemplo de Martin Luther King y Gandhi. El triunfo dejar su injusticia en evidencia. https://t.co/h3qKv8biRz"
503373f29ce54055eefd6844,Petro,Intereses de especulación inmobiliaria llevan a construir en zonas de alto riesgo de inundación. Por eso el plan de ordenamiento territorial debe ser regido por el interés general y no por el de los especuladores de tierras.
cfeab21eb84ced621742aa86,Petro,Terrorista es el que criminaliza a un joven porque exige sus derechos.
21b47c7175ffdc127ab1220c,Petro,"La violencia mediática contra la juventud y la actitud del gobierno de criminalizar la juventud que protesta es el crimen.

Exigir educación, empleo o salud no es terrorismo señores y señoras. Sus hijos no son terroristas. Los jóvenes pobres y excluidos no son terroristas. https://t.co/k3gOo3CN78"
f19cdebe62fd96952d39497f,Petro,"Increíble. ¿De verdad los cascos de constructor se les volvieron subversivos?

¿ De verdad bautizaron a la juventud de terrorista por no dialogar? https://t.co/22peFTY2Xd"
0815a59b10d46de1fef3f598,Petro,"No se puede cambiar el gobierno sin cambiar el Congreso. Que la sociedad fuera de verdad representada por la decencia: jóvenes, mujeres, indígenas, afros, intelectuales, por la diversidad de la nación misma

Ojalá prospere la iniciativa de Margarita Rosa de Francisco https://t.co/nWeBxuHHFd"
0ff9a23b20aeea1f125e8c26,Petro,"No habrá conciertos en la frontera organizados por mafiosos para ella, ni los medios harán cadena noticiosa, ni los cantantes colombianos de la Florida le dedicarán un ""ojo Colombia""; pero ojo Colombia, te están matando a tu mejor gente. https://t.co/UfFKnZOLJV"
dd9c0b6ae5a736be80c04213,Petro,"En el festival de Cine de Cannes, Francia.

Una denuncia que no pueden acallar, ni con sangre, ni con violencia mediática, ni con terror. https://t.co/ASUkJXQMwR"
604ebb55845fc9ea61f00ccd,Petro,"Siempre han creído que la gente que trabaja es el esclavo del pasado.

El trabajo digno es una de las prioridades en una agenda de cambio para Colombia. https://t.co/BAc5Fn6dJW"
1df37e23a557e2653370c527,Petro,"A este que le pasa, quién habla de comunismo en Colombia, pareciera que la derecha le dio algún cheque. Lo creí inteligente. Este tipo le dio la espalda a los jóvenes y a la clase popular en Colombia #ChaoJuanes https://t.co/2H7DsKN154"
3ccd13f68b4878964dc8077c,Petro,"Para entender un poco de la brutalidad cometida por comandos del @COL_EJERCITO en #Haiti les recomiendo ver el debate de @petrogustavo:

¿Por que el @COL_EJERCITO comete homicidios? https://t.co/K7EiGyDOi2"
68b04a55058d22685ace203e,Petro,"Atentos: @JEP_Colombia revela que el 87% de los resultados operacionales del @CoronelHMejia al frente del Batallón La Popa, fueron producto de homicidios y desapariciones forzosas. Vía @UltimaHoraBLU @BluRadioCo"
f963c6e6d61664d2a9b5b001,Petro,Asesinado edil en Cali. La matanza continúa en la ciudad. https://t.co/23OlPQbkSl
1b3ca2c1441d37faa69f3f86,Petro,"Queda cuestionada tambien la doctrina de entrenamiento de la fuerza élite del ejercito, la escuela de lanceros, tal como lo denuncié en mi debate del senado.

La doctrina de preparación de los militares debe afincarse en los valores democráticos para todos sus integrantes"
c8693b7061c71d1f543cf606,Petro,"La política exterior del gobierno se ha construido en las redes de la extrema derecha mundial y particularmente de la Florida, fuertemente vinculadas al narcotráfico. Por eso termina articulada a operaciones ilegales internacionales de terrorismo."
a896258b6233f5164cceeba6,Petro,"El narcotraficante haitiano Jaar, financió la operación mercenaria en beneficio del actual mandatario.

Jaar exporta a EEUU cocaína colombiana, financió el asesinato y a los dueños de las empresas encargadas para contratar mercenarios, sus dueños estaban ligados al uribismo. https://t.co/ePze2COTbJ"
390263b56ee84c356bd88490,Petro,"De nuevo sale cuestionada la doctrina de entrenamiento militar de la escuela de lanceros tal como denuncie en mi debate del senado de la República.

La.preparación de las fuerzas élites del ejército de Colombia debe cambiar para asegurar valores democráticos en sus integrantes"
8488af1dc6cba1f07ea04497,Petro,"El actual mandatario de Haití sería el determinador de la operación de asesinato.

Nuestra política internacional ha quedado ligada a grupos de extrema derecha en el mundo, y principalmente en la Florida, estrechamente ligados al narcotráfico."
5a226031fbb9de11a5c9c9fd,Petro,"Después de 190 jóvenes asesinados y mutilados por el gobierno de Duque  por protestar salen con esto.

Hipocresía.

No se trata que en Cuba usen el Esmad y asesinen manifestantes, se trata que en ninguno de los dos países, Cuba o Colombia, muera nadie por protestar. https://t.co/kmXj6JvWd4"
38da75bfcae414e16241992e,Petro,"El presidente de la firma de seguridad CTU Security es Antonio Enmanuel Intriago Valera, residente en Miami desde al menos 2008 y quién está relacionado con un sector de voceros y organizaciones de extrema derecha de América Latina, que opera desde el sur de Florida. https://t.co/eYqGN1SQZa"
f72d0bf7e140f10a7e7428a9,Petro,"Amigo Pacho Santos, nosotros recuperaremos el grado de inversión que ustedes dejaron perder.

La.inversión extranjera que necesitamos llegará y mucha alrededor de nuestras prioridades en el plan de desarrollo: vías férreas, tranvías, energías limpias, agroindustria e industria https://t.co/l2RCjRgaIr"
3a151f8e753cf55a8266d6bf,Petro,"Y como ustedes lo pidieron, aquí está el hilo de lo que fue la operación Orión. Espero lo lean, investiguen y compartan mucho."
9595c156f776d49526f55ce0,Petro,"El gobierno de Duque desde hace dos meses viene violentando los Derechos Humanos de manifestantes y calumniando a la CIDH, pero hoy pide se respete las manifestaciones y los Derechos Humanos en Cuba. Son todos unos tiranos en su tierra pero unos libertadores en dictaduras ajenas."
4f681cbc6907480cb611fe54,Petro,"Si esta foto es cierta, Duque si se reunió con Tony Intriago, el Venezolano que contrató a los mercenarios colombianos para asesinar al presidente de Haití y que además organizó el concierto de Cúcuta contra el gobierno de Venezuela.

Buenos muchachos en malas compañías. https://t.co/9fHJcSOyrn"
c934307a681dc0c93fcf40dc,Petro,"#MagnicidioEnHaiti. Revelan supuesta reunión de @IvanDuque el 10/02/2018 en #Miami, con Tony Intriago, pdte de la contratista implicada en el reclutamiento de los mercenarios implicados en asesinato de @moisejovenel. Casa de Nariño dice que fue no apenas un saludo desprevenido. https://t.co/5m1zGpPRzd"
009f006355d66e0dd587897f,Petro,"Aquí Santamaría, el socio en Miami de Itarrago, el venezolano que contrató a los mercenarios colombianos para asesinar al presidente de Haití.

Juzguen ustedes. https://t.co/zT0fAampbT"
a05f7f8ea3ec010850806d8f,Petro,"El reclutador de mercenarios para secuestrar o matar al.presidente de Haití, era también el.organizador del convierto que hizo Duque en Cúcuta contra el gobierno venezolano.

Nuestras relaciones internacionales se hunden en el fango de la mafia. https://t.co/SOhhGSqbgi"
b4f142e342414406c5525894,Petro,El presidente @lopezobrador_ llama a retirar el bloqueo a Cuba. https://t.co/edjThSHnug
6f68496462b401d89f96938b,Petro,"Enviamos nuestra solidaridad a familiares, amigos/as y compas de la @ColombiaHumana_ en el Chocó por el fallecimiento de Robert Rentería, quien murió sin tener acceso a un hospital de tercer nivel en #Quibdó. 

En su nombre seguiremos luchando por el derecho a la vida digna. https://t.co/W2hVmPYoyO"
f8fbecee106f6bc1020628c7,Petro,Siguen apareciendo cuerpos de jóvenes desaparecidos en medio de las manifestaciones. https://t.co/bXkJzvPdS3
f84f6547bbb435b8b471dea2,Petro,"Duvan Felipe estaba en el portal Américas, Bogotá, en la.protesta; desapareció  y ahora su cuerpo fue encontrado sin vida.

Señor secretario de seguridad de Bogotá y señora alcaldesa, es importante que informen públicamente que sucedió con este joven bogotano. https://t.co/wG1Q5kBJ81"
1411cb01b81653b12b63fa77,Petro,La revista incendiaria confunde debate con pelea. https://t.co/H8ySGagNM5
c3a6af89a065cf7ca040836a,Petro,"Sergio, ¿no pensará usted subirle impuestos a una clase media ya derruida, o peor aun, a los pobres?

4.000 personas dejaron de pagar impuestos por 15 billones al estado desde el año pasado y podrían pagar 40 billones anuales adicionales en una propuesta de justicia tributaria https://t.co/Cw7hdFbB0s"
10fee2e696d7acccde794991,Petro,"Mi propuesta por tanto, no es populista, me gustaría @sergio_fajardo nos definiera que entiende por esa palabra, sino democrática.

Lo que propongo no es populismo, Sergio, es Justicia Social y Democracia"
7229c9cee43e07ac57b62fad,Petro,"Son las personas más ricas de Colombia, y los impuestos que propongo subirles no son a su patrimonio productivo, sino a su patrimonio improductivo.

Es así como podemos restablecer el grado de inversión y financiar los derechos fundamentales de la población"
9730936e8720a248f5b8991b,Petro,Hipocresías. https://t.co/3VrJhUpiZ0
63fd0e5db2349716694bc2b2,Petro,Borrar con el gris la realidad. https://t.co/VumdgmLWWl
0417dc1b7dc141eb106d01b8,Petro,"No usan máscaras ni escudos, no se llaman primera línea, son jóvenes. Quieren justicia para su Guajira

Le muestran su rostro al mundo

Pero igual a pesar de su lucha pacífica, Duque los deja morir

El dialogo social es imprescindible para una Colombia Democrática y en Paz https://t.co/NTRW3oFS5W"
546b2dcbfedeee7bd964bb64,Petro,"Eata denuncia de @HELIODOPTERO pondría de relieve la peor degradación de la política internacional del uribismo.

La relación política entre los organizadores del asesinato del presidente de Haití y el gobierno.

La justicia colombiana debe investigar a fondo. https://t.co/UB6y3jzh2i"
9676f808863d1f789cbb7ade,Petro,"Masacre tras masacre contra.los que reclaman sus tierras. El compromiso del Pacto Histórico es restituir todas las tierras a a las víctimas de la violencia.

La.tierra debe ser un instrumento para producir y no un instrumento de poder y violencia

https://t.co/eds5iAfisx"
2cb7f6b7df26e462eb0f6b7a,Petro,"Ha sido.atacado con.arma de fuego uno de mis escoltas en Bogotá. Elnpateulleri Aguirre recibió un disparo en la.pierna en la zona de Patio Bonito, al.parecer en un intento de hurto, pero no tenemos mayor información."
397ba4d11ca669ea5e95aea0,Petro,"Lamentable la.muerte de William, lamentable que se prefiera troncales de transmilenio de cemento armado a sedes universitarias en Bogotá. Es la muerte del maestro y del saber. https://t.co/8yxbOU4DCO"
cf6eb16256f1836eac813d18,Petro,"Si han matado un presidente extranjero en su casa al lado de su esposa, imaginen lo que han hecho con el pueblo colombiano humilde, imaginen lo que han hecho con su juventud"
c9a3299460a748e396b2100d,Petro,"Se ha enseñado en la fuerza pública la letalidad pero sin corazón democrático. La única manera para que la capacidad letal de una fuerza no provoque genocidios es que tenga un corazon democrático

Desde hace décadas los gobiernos buscan quitarle el corazon democrático a la fuerza"
38c06161140060021e816ded,Petro,"La casa del presidente de Haití fue tomada por grupos delincuenciales que lo asesinaron y ustedes, amigos, no se dieron cuenta que parte de la responsabilidad está en apoyar gobiernos que se basan en la fuerza bruta y no en el conocimiento https://t.co/QZUqzOeMMd"
89e59ba5c8eb6766abb9eb6e,Petro,"Todo indica que paramilitares colombianos fueron contratados para asesinar al.presidente de Haití.

Exportadores de antidemocracia. https://t.co/pZnNm7clVk"
cb62c0ec31aee4be5a56528d,Petro,"Los fondos privados de pensiones son un negocio donde los cotizantes que buscan pensión le prestan su plata a los banqueros y le pagan a los banqueros por ello, a cambio  se quedan sin pensión.

https://t.co/VFV1CIoQBi"
a0640647575a10f0abb7bde3,Petro,"La respuesta del gobierno colombiano a la @CIDH es lamentable. 

Hilo:"
5fca479022bbcbe6ffddd174,Petro,"Derechos humanos significa dignidad humana. Es el resultado máximo de la civilización. Cuando un gobierno viola los derechos humanos se coloca al nivel de la barbarie, rompe la esencia de la humanidad

Nos comprometemos con el respeto a fondo de la dignidad humana en Colombia"
3982e53524c97149ad501935,Petro,"La policía nacional debe salir del ministerio de defensa, todos y todas sus integrantes deben tener garantia del estado para cursar estudios de educación superior y la carrera policial permitirá a quienes ingresen de llegar al máximo nivel como generales

https://t.co/D1v4L9zGhf"
e4657fdb038dd45661057245,Petro,Una mujer venezolana migrante tiene el doble de riego de morir asesinada que una mujer colombiana. El feminicidio contra mujeres migrantes en Colombia merece una atención especial de la defensoría del pueblo. https://t.co/3arztqtMuf
95dfcaab8643b5359ac38ef9,Petro,"No es obligatorio cumplir con las normas que la sabiduría hunana durante milenios ha construido como base de una civilización democrática, pueden elegir ser parias en el mundo; pero si somos elegidos, cumpliremos todas las recomendaciones de la CIDH

https://t.co/j8qBB6qpvt"
4560444733d845ef90dfd39f,Petro,"#ElInformeEs la constatación de que se usó la fuerza de una manera desproporcionada contra la protesta social violando, así, fundamentos de nuestra mutua pertenencia: la participación en lo público, el derecho a expresar las opiniones y de asociarse para ello ."
9daa81b20a44ed300278612a,Petro,¿Si la alcaldesa de Bogotá acepta el infoeme de @CIDH será posible que de la orden pública de no sacar el Esmad en las manifestaciones pacíficas? https://t.co/VLSvnQHrlz
04ebf0bd067fcdcb4fe07d2a,Petro,"El Director d DDHH d su administración @andresidarragaf renunció porque usted no asumió la responsabilidad d ser garante del respeto a los DDHH frente al abuso d la fuerza pública contra los manifestantes.
Porque esperar q la @CIDH se pronuncie para poder decir q va a actuar ? https://t.co/zzWk8AcEQi"
985774e65a3b5e33f3320a06,Petro,"Precisamente, presidente, porque nadie puede recomendar a un país ser tolerante con la criminalidad es que la sociedad colombiana no puede tolerar el crimen de Estado

Usted, presidente, por no dialogar con la juventud decidió convertir la política pública en acto de criminalidad https://t.co/76wuc6Ekq6"
df31466124ea14e70da0dbe7,Petro,Como todo dictador Duque desatenderá las recomendaciones de la CIDH.
3a2ad96ef73809109840b3b8,Petro,"Vimos 82 jóvenes morir bajo las fuerzas del gobierno y del paragobierno. Se trata de crímenes contra lanhunanidad por su sistematicidad y al ser crímenes contra la humanidad, la humanidad toda puede juzgar a los responsables. https://t.co/c3y20azw2G"
63d8385acef0aee3167f0cdb,Petro,"El gobierno de Duque ya ha roto con el sistema interamericano de Derechos Humanos que es parte de nuestra Constitución, se burla de él, por eso aprobó una reforma a lanpricuraduria para volverla policia política con capacidad de eliminar derechos políticos."
2fce1daac4d28ecfe84b5b7c,Petro,"El informe de la CIDH dice lo que todo el mundo sabe en Colombia, que el gobierno de Duque quebró la constitución y uso la fuerza publica de manera criminal.

Algunos apoyan eso. Los que creemos en un país democrático no podemos ser cómplices del terrorismo de estado. https://t.co/xUODoRErix"
bada4abf550a71b4fe321f01,Petro,"#CIDH invita a seguir en vivo a  la conferencia de prensa sobre las observaciones y recomendaciones de la visita de trabajo de #CIDH a #Colombia. 

📅Miércoles #7Julio
🕙10 a.m. Washington D.C.: https://t.co/UfutjSwe0A, Twitter @CIDH y https://t.co/pPbH3sgFL5 https://t.co/gNhn3uUwIW"
5e189e0170ef7b99180402be,Petro,"Acaba la Corte Suprema de Justicia de rechazar la denuncia que se nos hacia por supuestamente estimular la violencia en la protesta social.

¿Que hará ahora Vicky con la.portada de su revista injuriosa y Claudia?

¿Que harán los centenares de miles de mensajes calumniandonos?"
cc632d8afa0db79b598e9cbb,Petro,"El programa jovenes en Paz, que entregó subvención económica al joven a cambio de estudiar, el de territorios saludables y atención integral a la niñez, en el ámbito familiar, son programas de empleo garantizado por el Estado de la Bogotá Humana que se pueden extender al país"
8ce981f9069cc7bf5b2a4d7a,Petro,"Los programas de empleo garantizado por el Estado deben llegar con prioridad a la mujer y a la juventud  popular en áreas como el cuidado de la salud, el cuidado de la niñez, la recuperación de la selva amazónica , los bienes comunes en los territorios, el arte."
090df5b28de6d2ccc1352748,Petro,"El enriquecimiento de la población pobre pasa por garantizarle sus derechos universales, por priorizar el gasto público en la población económicamente más débil, por ayudas de urgencia frente al hambre. Por la conformación de cooperativas productivas."
83cb3d24058aebd4a7a64be6,Petro,"Excelente ejemplo de solidaridad del arzobispo de Bogotá.

La principal tarea del próximo gobierno sera disminuir la pobreza y la desigualdad.

Eso se hace enriqueciendo a los pobres con conocimientos, con tierras, con créditos productivos solidarios.

https://t.co/RREHLVobnd"
e2eafc16fb1c86688c728e50,Petro,"Bogotá perdió todo el acumulado de disminución de la pobreza y la desigualdad que se había logrado entre el año 2003 y el 2015.

Retornaron a Bogotá a los niveles que dejó Peñalosa en el año 2000,  la más alta desigualdad social de la historia estadística

https://t.co/Sn5BoOtpwA"
cb9afc379a07526a05db09df,Petro,"No deberíamos volver a la normalidad antes del covid: ya se había destruido buena parte de la industria y la agricultura por priorizar el petroleo.

Si nos devolvemos no saldremos de la crisis.

Es la industria, la agricultura, la paz y el turismo lo que hay que priorizar. https://t.co/jKhBA6UPMY"
35cd8411ad8330c810885967,Petro,"El Polo Democrático emitió un comunicado en el que le pide a Claudia López, alcaldesa de Bogotá, no estigmatizar la protesta social, luego de que culpara públicamente al partido Colombia Humana de promover la reciente ola de violencia de la ciudad.

https://t.co/y3v4I7SzhE"
f82b29abc3ee44cfe3faac5f,Petro,"🛑 Impresionante jornada de  movilizaciones contra Bolsonaro en todo Brasil🇧🇷

En Sao Paulo, epicentro de la pandemia, han sido miles y miles exigiendo el fin de un presidente que ha sido una pesadilla para el  país.
#3JForaBolsonaro #3JPovoNasRuas
https://t.co/fPoSZChEox"
6a6ebed79366ef6e687a5458,Petro,Hoy la movilización más grande de la juventud debe ser hacia las registradurías para inscribir la cédula y cambiar el poder https://t.co/kb6f0x2Cs8
5e1c5092026d987b2cc96af9,Petro,"🎥🛑En #Colombia #ParoNacional3Jul

🔻Denuncia @GarantiasPSG en Medellín se vivieron momentos de pánico mientras avanzaba la protesta durante la movilización realizada en el #BarrioManrique

⚠️El video sería la prueba de la actuación del crimen urbano. https://t.co/O3kqVyb7zN"
a737dea0af08cd6a7346508b,Petro,"🎥🛑En #Colombia #ParoNacional3Jul 

🔻El pueblo sale a manifestarse entre otras cosas, por la menor abusada sexualmente por agente del ESMAD y los más de 14 niños violados por funcionario del programa buen comienzo en Medellín

#SOSColombiaNosEstanMatando
https://t.co/hEa1nNl2Lz"
6ad9f13dcf0fa18cd8908858,Petro,"La extrema derecha en.el gobierno sepultó el grado de inversión en Colombia.

Nosotros lo recuperaremos.

Se empieza con la derogatoria de la reforma tributaria del 2019."
4e7bf88b449735abd92cd2d2,Petro,"Adelina Covo nos cuenta aquí brevemente uno de los episodios más interesantes de la historia de Colombia.

Los días en que el ultimo oficial del ejercito libertador, un indígena, fue presidente de Colombia en nombre de los artesanos y los obreros.

https://t.co/flp7I3130O"
46f6e7564c038d9c2c3db5f7,Petro,"🛑En todo #Brasil ya es otra jornada histórica, más de 361 movilizaciones 👏🏽👏🏽👏🏽 ✊🏿✊🏼✊

🔻En este momento, así se ve la maravillosa Río de Janeiro.

Fotos: Pedro Rocha y Thiago Süssekind #3JForaBolsonaroGenocida https://t.co/qzPUHTtdvm"
fc15b0edfcc77bf174412890,Petro,"Ya estamos en el #PactoHistórico.
Colombia puede. https://t.co/gmr5DN9vuz"
ba15297dd6f74e9d1fe693bb,Petro,https://t.co/v8ymQ8KVTD
4435a8443e42c80ad03501e7,Petro,"Cabe agregar que manifiestan que al momento de la llegada de @PoliciaBogota no había ningún disturbio que justifique la emboscada que se esta realizando.
Se les recuerda al personal uniformado que cualquier conducción o detención en esas circunstancias es ilegal.
@PLineaJuridica"
7629764735eecdd91b1befb4,Petro,Dos alcaldías de @EnriquePenalosa más una de @ClaudiaLopez q sumadas no han hecho ni los estudios del metro que dejó @petrogustavo ‼️
fbb97f25ebe988287c0d475b,Petro,"En el gobierno de Uribe pasamos de el tercer productor mundial, al cuarto. Dejamos de sembrar café para sembrar coca. Otro logro más del uribismo https://t.co/cP9EIjyT8T"
d6bcfb1a5e4b09dbb524c8de,Petro,"#AlAire ""@PetroGustavo tiene razón en que es mejor pedirle prestado al que lo hace más barato que a la banca internacional, máxime cuando se perdió el grado de inversión"": @RoyBarreras 

#MañanasBLU #ColombiaEstaAlAire 
 
#FacebookLive https://t.co/525JCXVojA"
2f90da19ba02fd689a899b87,Petro,"#AlAIre ""Una cosa es emitir y otra que el Banco de la República preste a los gobiernos. El banco central de Japón lleva 25 años prestándole al gobierno. Hay una diferencia sutil"": @RoyBarreras #MañanasBLU #ColombiaEstáAlAire 

#FacebookLive https://t.co/525JCXVojA"
ae214d883c4493a4c2fbbbaa,Petro,"A ustedes RCN y Caracol no les contó que los médicos de la Bogotá Humana de @petrogustavo visitaron 866 mil hogares para hacer prevención en salud casa por casa, que hubo cero niños muertos por desnutrición y que Bogotá pasó de tener 27 mil niños en jornada de 8 horas a 201.909."
175cd2b9b0d72927f37e9e47,Petro,A ustedes RCN y Caracol no les contó que Petro le dio dignidad a los vendedores ambulantes en Bogotá. Hoy les mandan al Esmad. https://t.co/cIfxw5RtOu
429bbb3dd087360814197abf,Petro,"A ustedes RCN y Caracol solo les mostraba los testimonios de los opositores de la peatonalización de la séptima. Hoy aplaudida, curiosamente. https://t.co/4mCEBTyC0y"
02ef3e5e6897fdce5688b823,Petro,"A ustedes RCN y Caracol no les habló del programa real de vivienda en Ciudad Bolívar, durante el Gobierno Petro. https://t.co/87GWgD5QyI"
8160b3752ac1503652ddc82d,Petro,En este hilo hay un buen resumen de los grandes logros de Bogotá Humana para aquello(a)s que piensan que administramos mal la ciudad. https://t.co/i77ZWXWCOq
93246ffa0ba30c64aadbeb56,Petro,"🎥🛑En #Colombia #ParoNacional2Jul

🔻Hoy es el segundo día ayer esto le paso a los jóvenes en Barrancabermeja que buscaban techo, sin trabajo y sin comida, los estan llevando al desespero y el esmad los quiere matar.

#SOSColombiaNosEstanMatando
 https://t.co/WkYsP8rIJV"
8f639399c33af4741e38e0da,Petro,"A ustedes RCN y Caracol no les habló sobre la construcción de una sede universitaria en la localidad de Bosa, durante el Gobierno Petro. https://t.co/8DmgWUWSCh"
48f81f90557771887d85806e,Petro,A ustedes RCN y Caracol no les habló sobre los colegios en el Gobierno Petro. https://t.co/waHdwGR7c7
4cf417aebf23a8ee82b68b93,Petro,A ustedes RCN y Caracol no les habló del sistema de aseo público implementado en el Gobierno Petro. https://t.co/1TWEqsPgkT
9140de66f5b53716c0a3f7d0,Petro,@danomito @JOEL37922821 @alvaguti @JulianG40747584 @MadameSiimone @JCecheverryCol @petrogustavo https://t.co/boiB1lQ8HR
75ce77eb247ba7dbd3fa351b,Petro,"Los países más represivos de la movilización social del mundo, medido en número de muertos de manifestantes, son en su orden:

1. BIRMANIA, dictadura militar.
2. COLOMBIA. ¿democracia? https://t.co/YTxuO92z6Y"
d01e905895f2798b270adbd3,Petro,"🎥🛑Roger Waters se solidariza con el Pueblo de #Colombia y espera que se puedan liberar del yugo impuesto por el uribismo y se deshagan del dictador Iván Duque para que puedan vivir en paz.

🔥RT - COMPARTE🔥
#ParoNacional1j #SOSColombiaNosEstanMatando https://t.co/aXhzVR7vYY"
cc7e8c6d30db7ca066ccfcfa,Petro,"Que barbaridad de articulo. El año pasado el Banco de la República emitió 31 billones de pesos de los cuales entregó como préstamo al gobierno de Duque 2,8 billones.

El resto se lo entregó en crédito a la banca privada para que a su vez, esta de lo prestara al gobierno. https://t.co/FaFNRrdFWF"
1af18becf0efc0c032e84fd9,Petro,"Se le vino el mundo encima a @petrogustavo por proponer algo que desde hace más de un año vengo defendiendo y paso a explicarlo:
El @BancoRepublica guarda nuestros ahorros y los ubica en inversiones con muy bajo interés en su mayoría en el extranjero.
Las utilidades del Banco son"
18772d4af6037562b0718f71,Petro,"Y aun así, mientras el centro democrático ha recibido 60.000 millones de pesos y Colombia Humana ninguno, ya no somos la segunda fuerza política del país, hoy somos la primera."
